eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,
199211030004,1992,11,3,,0,,209,Turkey,10,Middle East & North Africa,Adiyaman,Adiyaman,37.764543,38.276758,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,16,Telecommunication,89,Television,,Private TV Receiver Station,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,-9,-9,,
199211040004,1992,11,4,,0,,209,Turkey,10,Middle East & North Africa,Balikesir,Dogancam,39.515925,28.228165,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211040005,1992,11,4,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Patrol Car,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211060002,1992,11,6,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Turkish Armed Forces (TSK),Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,9,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211070008,1992,11,7,,0,,209,Turkey,10,Middle East & North Africa,Sirnak,Cizre,37.33083,42.184602,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Vehicle,209,Turkey,,,,,,,,,,,,,,,,,Kurds,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket,7,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211070009,1992,11,7,,0,,209,Turkey,10,Middle East & North Africa,Kahramanmaras,Bolukcam,37.454086,37.205334,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110012,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Unknown,37.345275,40.619481,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110013,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Siirt,Baggoze,37.715233,41.917296,1,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Miltary Relay Station,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,6,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110014,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Lice,38.457543,40.647071,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Military Post,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110015,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Konakli,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110020,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Elazig,Kulundere,38.960278,40.1175,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,,School Building,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110021,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Elazig,Kollundere,38.960278,40.1175,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,7,Facility/Infrastructure Attack,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Unused Military Post,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110030,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Batman,Unknown,37.835579,41.357803,4,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Village Guards,village guard,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,24,Rope or Other Strangling Device,,,,,,,,,,,,,Hanging,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110031,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Unknown,37.924973,40.210983,4,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85,Religious Figure,,Moslem clergyman,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110032,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Unknown,38.109458,40.567051,4,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,,primary school teacher and wife,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211110033,1992,11,11,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Unknown,38.109458,40.567051,4,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,,teacher,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211120018,1992,11,12,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Govt,"Mayor of Diyarbakir, Turgut Atalay",209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive - defused,1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211140001,1992,11,14,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Hisarkaya,37.643451,40.908717,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Village Guard*,Unit,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211140002,1992,11,14,,0,,209,Turkey,10,Middle East & North Africa,Erzurum,Olur,40.830485,42.129259,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211150004,1992,11,15,,0,,209,Turkey,10,Middle East & North Africa,Igdir,Asagialican,40.032755,44.212023,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,2,Restaurant/Bar/Café,,Tea House,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,,,10,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211160005,1992,11,16,,0,,209,Turkey,10,Middle East & North Africa,Batman,Gercus,37.566758,41.385015,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Village Guards,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211160006,1992,11,16,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin,37.080181,41.220196,1,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Millitary,Vehicle,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211160007,1992,11,16,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Caygecit,,,5,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,9,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211160008,1992,11,16,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Balpinar,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Village Guards,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,,,5,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211170005,1992,11,17,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Patrol Car,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211180004,1992,11,18,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,4,Multinational Corporation,,U.S. Owned Facility,217,United States,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0,0,0,0,0,0,1,3,Minor (likely < $1 million),60000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,,
199211190011,1992,11,19,,1,11/20/1992,209,Turkey,10,Middle East & North Africa,Batman,Unknown,37.835579,41.357803,4,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,4 minibuses*,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,,,,,,,,,,,Automatic firearm,0,0,,0,0,,,1,3,Minor (likely < $1 million),10000,,1,21,0,0,,,,0,,,,,,2,Hostage(s) released by perpetrators,12,,,,,PGIS,0,0,0,0,
199211200014,1992,11,20,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Gercek (Truth) Magazine,Diyarbakir correspondent Namik Taranci,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,
199211210017,1992,11,21,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,Policeman,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211260003,1992,11,26,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Silvan,38.141497,41.011491,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211260011,1992,11,26,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,military,2 non-commissioned officers,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211270003,1992,11,27,,0,,209,Turkey,10,Middle East & North Africa,Kahramanmaras,Pazarcik,37.48816,37.294802,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Millitary,Unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199211280004,1992,11,28,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Yukarigunesli,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Village Guard,Residence Village Guard,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212010012,1992,12,1,,0,,209,Turkey,10,Middle East & North Africa,Igdir,Tuzluca,40.039118,43.659959,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Government,Tuzluca,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,30,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,8,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212010022,1992,12,1,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Savur,37.537556,40.887996,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,male,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212010023,1992,12,1,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Midyat,37.415668,41.371505,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,male,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212070028,1992,12,7,,0,,209,Turkey,10,Middle East & North Africa,Antalya,Antalya,36.886788,30.706222,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,24,Police Checkpoint,Police,Bus Carrying Police and families*,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,1,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,3,,,25,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212070029,1992,12,7,,0,,209,Turkey,10,Middle East & North Africa,Sirnak,Unknown,37.422746,42.492326,4,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Minibus (Commercial),209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,4,,,12,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212070032,1992,12,7,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Hazro,38.252338,40.781574,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Govt,2 Employees Educational Project,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212110001,1992,12,11,,0,,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",India State Dept,"Vehicle, second secretary, Embassy",92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive - defused,0,,,0,,,1,3,Minor (likely < $1 million),20000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,,
199212170002,1992,12,17,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Unknown,38.109458,40.567051,4,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Commercial Minibus,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,5,,,11,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212190002,1992,12,19,,0,,209,Turkey,10,Middle East & North Africa,Sirnak,Unknown,37.422746,42.492326,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Military,2 Vehicles,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212210002,1992,12,21,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Catakkopra,,,5,1,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Police,Post,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket,3,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212210006,1992,12,21,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Silvan,38.141497,41.011491,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",State Waterworks,2 Employees,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,
199212220003,1992,12,22,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Bank (name not given),Branch,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199212220003, 199212220004, 199212220005",
199212220004,1992,12,22,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,,,1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Bank (name not given),Branch,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199212220004, 199212220003, 199212220005",
